Y	2682129	0	0	6	0
Y	2682399	0	0	7	0
Y	2683088	20	0	0	0
Y	2683227	0	0	0	1
Y	2683242	0	1	0	0
Y	2683462	0	0	15	0
Y	2683463	0	15	0	0
Y	2683861	0	0	0	7
Y	2683869	0	0	0	7
Y	2683891	0	0	0	5
Y	2683956	0	2	0	0
Y	2683967	0	2	0	0
Y	2684680	0	16	0	0
Y	2684884	0	31	0	0
Y	2685134	0	31	0	0
Y	2685264	50	0	0	0
Y	2685333	0	0	0	36
Y	2686067	0	0	9	0
Y	2686727	74	0	0	0
Y	2686875	0	0	19	0
Y	2687091	0	0	0	5
Y	2687198	0	0	1	0
Y	2687476	0	0	0	23
Y	2687664	0	0	34	0
Y	2687737	0	0	0	9
Y	2687870	0	1	0	0
Y	2687941	0	1	0	0
Y	2688129	0	7	0	0
Y	2688210	0	7	0	0
Y	2688215	21	0	0	0
Y	2688254	0	0	0	14
Y	2688333	0	42	0	0
Y	2688349	0	43	0	0
Y	2688442	0	0	0	7
Y	2688700	0	0	1	0
Y	2689292	20	0	0	0
Y	2689502	0	0	0	19
Y	2689600	0	0	1	0
Y	2690041	0	0	9	0
Y	2690161	0	19	0	0
Y	2690677	0	1	0	0
Y	2690837	0	2	0	0
Y	2690863	0	2	0	0
Y	2690893	0	0	2	0
Y	2691100	0	3	0	0
Y	2691217	0	13	0	0
Y	2691258	0	0	0	34
Y	2691450	0	0	0	35
Y	2691553	0	0	17	0
Y	2691968	0	0	0	12
Y	2692016	0	11	0	0
Y	2692142	0	0	0	8
Y	2692201	0	0	0	21
Y	2692249	0	0	41	0
Y	2692362	0	28	0	0
Y	2692442	0	0	0	43
Y	2692482	0	0	0	22
Y	2692529	0	18	0	0
Y	2692593	0	8	0	0
Y	2692601	0	0	10	0
Y	2692629	0	36	0	0
Y	2692886	5	0	0	0
Y	2692963	0	11	0	0
Y	2693232	0	2	0	0
Y	2693291	1	0	0	0
Y	2693691	0	5	0	0
Y	2693718	0	0	5	0
Y	2693811	6	0	0	0
Y	2693970	5	0	0	0
Y	2694018	5	0	0	0
Y	2694428	0	15	0	0
Y	2694457	1	0	20	0
Y	2694460	0	15	0	0
Y	2694886	0	0	0	10
Y	2695259	0	21	0	0
Y	2695317	0	0	1	0
Y	2695813	4	0	0	0
Y	2695982	26	0	0	0
Y	2696056	0	0	34	0
Y	2696117	0	0	49	0
Y	2696130	0	0	0	24
Y	2696190	0	0	0	24
Y	2696242	0	20	0	0
Y	2696497	0	1	0	0
Y	2696619	1	0	0	0
Y	2696708	0	19	0	0
Y	2696928	23	0	0	0
Y	2697038	13	0	0	0
Y	2697227	44	0	0	0
Y	2697229	0	0	46	0
Y	2697252	0	0	0	44
Y	2697625	0	0	12	0
Y	2698151	0	0	3	0
Y	2699521	0	0	3	0
Y	2699718	0	0	23	0
Y	2699824	5	0	0	0
Y	2699894	2	0	0	0
Y	2699962	4	0	0	0
Y	2700266	21	0	0	0
Y	2700269	22	0	0	0
Y	2700819	0	4	0	0
Y	2702246	0	6	0	0
Y	2702304	2	0	0	0
Y	2702701	6	0	0	0
Y	2703427	45	0	0	0
Y	2703436	33	0	0	0
Y	2703717	0	4	0	0
Y	2703731	0	0	3	0
Y	2703759	7	0	0	0
Y	2703946	0	0	12	0
Y	2704065	6	0	0	0
Y	2704447	0	0	30	0
Y	2704491	0	0	38	0
Y	2704782	14	0	0	0
Y	2705134	0	17	0	0
Y	2705327	0	22	0	0
Y	2705353	16	0	0	0
Y	2705374	0	0	0	38
Y	2705475	0	9	0	0
Y	2705507	0	0	19	0
Y	2705643	11	0	0	0
Y	2705800	0	0	7	0
Y	2705889	0	9	0	0
Y	2705900	0	0	0	11
Y	2705958	8	0	0	0
Y	2706434	0	0	0	7
Y	2706456	0	2	0	0
Y	2707257	0	26	0	0
Y	2707382	0	0	0	25
Y	2707469	24	0	0	0
Y	2707617	0	0	3	0
Y	2707967	0	21	0	0
Y	2708506	0	24	0	0
Y	2708831	0	0	1	0
Y	2708847	0	0	0	1
Y	2708920	0	0	0	5
Y	2708930	0	0	5	0
Y	2708952	6	0	0	0
Y	2708968	0	8	0	0
Y	2709044	0	13	0	0
Y	2709097	0	27	0	0
Y	2709209	0	0	0	39
Y	2709443	0	0	14	0
Y	2709681	0	0	26	0
Y	2709687	24	0	0	0
Y	2710013	13	0	0	0
Y	2710015	0	0	14	0
Y	2710050	15	0	0	0
Y	2710154	0	0	11	0
Y	2710184	0	8	0	0
Y	2710290	41	0	0	0
Y	2710308	0	0	38	1
Y	2710309	0	0	0	47
Y	2710342	0	16	0	0
Y	2710461	10	0	0	0
Y	2710494	0	0	0	8
Y	2710628	0	0	0	27
Y	2710725	0	0	29	0
Y	2710835	25	0	0	0
Y	2710868	0	0	22	0
Y	2710901	12	0	0	0
Y	2710928	0	0	25	0
Y	2710998	0	0	32	0
Y	2711070	0	28	0	0
Y	2711408	0	48	0	0
Y	2711685	30	0	0	0
Y	2711801	0	0	0	24
Y	2711902	42	0	0	0
Y	2712194	45	0	0	0
Y	2712311	0	0	0	17
Y	2712426	0	0	0	9
Y	2712779	0	0	59	0
Y	2712893	0	4	0	0
Y	2712956	22	0	0	0
Y	2713589	0	0	3	0
Y	2713850	76	0	0	0
Y	2713981	0	0	35	0
Y	2714081	0	43	0	0
Y	2714113	48	0	0	0
Y	2714316	0	79	0	0
Y	2714659	0	0	39	0
Y	2714827	0	0	0	64
Y	2714959	0	0	53	0
Y	2714988	20	0	0	0
Y	2715055	0	0	22	0
Y	2715250	0	0	16	0
Y	2715344	0	41	0	0
Y	2715411	15	0	0	0
Y	2715530	0	0	30	0
Y	2715702	32	0	0	0
Y	2715774	46	0	0	0
Y	2716185	0	0	43	0
Y	2716244	0	0	35	0
Y	2716443	0	5	0	0
Y	2716568	0	0	9	0
Y	2716741	0	0	0	30
Y	2716855	0	17	0	0
Y	2716913	0	0	63	0
Y	2716923	59	0	0	0
Y	2716931	0	0	63	0
Y	2716940	0	0	0	88
Y	2716955	0	90	0	0
Y	2717036	0	0	0	36
Y	2717376	0	16	0	0
Y	2717590	12	0	0	0
Y	2717693	0	0	11	0
Y	2717727	11	0	0	0
Y	2717867	18	0	0	0
Y	2717978	0	12	0	0
Y	2717985	0	12	0	0
Y	2718031	0	0	11	0
Y	2718336	9	0	0	0
Y	2718466	47	0	0	0
Y	2718717	0	0	4	0
Y	2719285	0	19	0	0
Y	2719408	64	0	0	0
Y	2719457	0	67	0	1
Y	2719584	0	0	55	0
Y	2719706	0	0	0	21
Y	2719721	0	0	31	0
Y	2719838	0	41	0	0
Y	2719846	0	0	48	0
Y	2719969	0	0	0	78
Y	2720017	0	75	0	0
Y	2720031	37	0	0	0
Y	2720053	0	32	0	0
Y	2720236	34	0	0	0
Y	2720284	0	13	0	0
Y	2720320	29	0	0	0
Y	2720403	0	42	0	0
Y	2720418	52	1	0	0
Y	2720475	0	35	0	0
Y	2720567	0	6	0	0
Y	2720612	6	0	0	0
Y	2720651	0	0	7	0
Y	2720774	14	0	0	0
Y	2720899	8	0	0	0
Y	2720979	0	0	0	11
Y	2721121	0	0	9	0
Y	2721226	0	44	0	0
Y	2721446	15	0	0	0
Y	2721638	53	0	0	0
Y	2721723	0	11	0	0
Y	2721994	0	1	0	0
Y	2722356	0	54	0	0
Y	2722393	0	57	0	0
Y	2722456	0	38	0	0
Y	2722488	0	0	41	0
Y	2722506	35	0	0	0
Y	2722516	0	32	0	0
Y	2722524	19	0	0	0
Y	2722637	54	0	0	0
Y	2722677	0	0	56	0
Y	2722727	0	58	0	0
Y	2722909	23	0	0	0
Y	2722972	0	0	27	0
Y	2722980	35	0	0	0
Y	2723129	19	0	0	0
Y	2723263	0	53	0	0
Y	2723295	40	0	0	0
Y	2723620	0	91	0	0
Y	2723746	91	0	0	0
Y	2723755	0	0	77	0
Y	2723761	0	0	0	78
Y	2723942	0	0	15	0
Y	2723965	0	17	0	0
Y	2723966	0	0	17	0
Y	2724013	4	0	0	0
Y	2724021	0	0	6	0
Y	2724087	0	0	21	0
Y	2724108	0	24	0	0
Y	2724201	11	0	0	0
Y	2724286	0	0	0	2
Y	2724561	0	9	0	0
Y	2724674	0	0	13	0
Y	2724677	0	0	8	0
Y	2724978	0	0	10	0
Y	2725145	0	0	13	0
Y	2725190	16	0	0	0
Y	2725191	0	0	15	0
Y	2725414	0	44	0	0
Y	2725614	9	0	0	0
Y	2725617	0	9	0	0
Y	2725794	0	10	0	0
Y	2725801	0	0	19	0
Y	2725806	0	0	0	19
Y	2725899	0	7	0	0
Y	2725923	0	2	0	0
Y	2726014	0	0	0	30
Y	2726256	0	32	0	0
Y	2726356	0	23	0	0
Y	2726402	0	0	0	62
Y	2726580	0	33	0	0
Y	2726760	0	51	0	0
Y	2727095	39	0	0	0
Y	2727102	0	39	0	0
Y	2727122	0	33	0	0
Y	2727191	0	17	0	0
Y	2727207	0	0	29	0
Y	2727275	0	0	0	42
Y	2727311	0	0	0	43
Y	2727329	0	0	21	0
Y	2727420	0	0	0	6
Y	2727460	24	0	0	0
Y	2727606	0	13	0	0
Y	2727675	0	31	0	0
Y	2727681	2	0	29	0
Y	2727704	0	0	0	25
Y	2727728	0	0	0	17
Y	2727960	0	0	0	26
Y	2728032	0	27	0	0
Y	2728042	23	0	0	0
Y	2728118	0	0	0	4
Y	2728165	10	0	0	0
Y	2728199	0	0	0	11
Y	2728300	13	0	0	0
Y	2728448	0	92	0	0
Y	2728723	0	0	0	31
Y	2728888	0	0	0	63
Y	2728927	52	0	0	0
Y	2729051	47	0	0	0
Y	2729520	0	0	0	28
Y	2729551	0	58	0	0
Y	2729644	17	0	0	0
Y	2729916	1	0	0	0
Y	2730292	18	0	0	0
Y	2730419	0	0	24	0
Y	2730460	0	0	0	20
Y	2730532	0	0	17	0
Y	2730564	0	22	0	0
Y	2730581	41	0	0	0
Y	2730605	26	0	0	0
Y	2730710	0	0	0	68
Y	2731599	0	12	0	0
Y	2731608	0	0	21	0
Y	2731887	0	7	0	0
Y	2731892	0	0	0	7
Y	2732086	28	0	0	0
Y	2732111	42	0	0	0
Y	2732183	51	0	0	0
Y	2732399	0	0	0	25
Y	2732474	0	0	10	0
Y	2732565	0	0	10	0
Y	2732925	0	4	49	0
Y	2732987	0	0	23	0
Y	2733210	0	0	0	5
Y	2733234	0	14	0	0
Y	2733417	0	10	0	0
Y	2733445	12	0	0	0
Y	2733596	0	36	0	0
Y	2733618	25	0	0	0
Y	2733682	21	0	0	0
Y	2733775	0	0	45	0
Y	2733783	0	1	0	46
Y	2734331	0	15	0	0
Y	2734466	0	16	0	0
Y	2734511	0	0	0	1
Y	2734573	0	0	0	13
Y	2734796	0	0	0	90
Y	2734854	0	48	0	0
Y	2734917	0	11	0	0
Y	2735198	0	0	62	0
Y	2735219	0	0	79	0
Y	2735481	0	0	0	41
Y	2735571	0	0	0	17
Y	2735658	0	2	0	0
Y	2735675	0	0	2	0
Y	2735869	5	0	0	0
Y	2736008	0	0	12	0
Y	2736021	0	0	0	12
Y	2736334	2	0	0	0
Y	2736355	0	0	0	2
Y	2736391	0	0	2	0
Y	2736485	1	0	0	0
Y	2736515	0	7	0	0
Y	2736527	9	0	0	0
Y	2736576	3	0	0	0
Y	2736619	10	0	0	0
Y	2736732	0	0	0	8
Y	2736767	0	0	1	0
Y	2736832	0	0	5	0
Y	2736889	0	0	0	36
Y	2736939	0	0	35	0
Y	2736952	0	40	0	0
Y	2737043	0	36	0	0
Y	2737141	22	0	0	0
Y	2737185	5	0	0	0
Y	2737186	0	0	0	5
Y	2737358	0	0	31	0
Y	2737408	0	11	0	0
Y	2737415	0	0	12	0
Y	2737462	0	4	0	0
Y	2737534	0	11	0	0
Y	2737603	14	0	0	0
Y	2737604	0	0	14	0
Y	2737708	82	0	0	0
Y	2737998	0	7	0	0
Y	2738040	9	0	0	0
Y	2738075	0	11	0	0
Y	2738084	0	0	7	0
Y	2738239	0	0	0	6
Y	2738264	0	0	4	0
Y	2738273	0	0	6	0
Y	2738555	0	0	0	6
Y	2738592	6	0	0	0
Y	2738944	0	0	5	0
Y	2738954	0	0	5	0
Y	2738986	0	6	0	0
Y	2739040	0	2	0	0
Y	2739052	0	2	0	0
Y	2739058	0	0	2	0
Y	2739436	3	0	0	0
Y	2739468	0	3	0	0
Y	2739877	11	0	0	0
Y	2740185	0	5	0	0
Y	2740226	8	0	0	0
Y	2740274	0	0	0	7
Y	2740432	3	0	0	0
Y	2740584	0	15	0	0
Y	2740698	0	0	5	0
Y	2740713	0	3	0	0
Y	2740795	0	2	0	0
Y	2740797	0	0	2	0
Y	2740883	0	14	0	0
Y	2740959	0	0	18	0
Y	2741023	0	14	0	0
Y	2741124	1	0	0	0
Y	2741847	0	0	0	13
Y	2741970	0	0	0	78
Y	2741987	0	0	36	0
Y	2742065	0	0	10	0
Y	2742098	0	0	20	0
Y	2742266	0	49	0	0
Y	2742458	8	0	0	0
Y	2742460	0	0	0	8
Y	2742575	11	0	0	0
Y	2742891	0	0	0	38
Y	2742934	45	0	0	0
Y	2743121	0	0	55	0
Y	2743170	0	0	0	54
Y	2743279	0	0	0	30
Y	2743353	0	14	0	0
Y	2743365	0	0	4	0
Y	2743491	2	0	0	0
Y	2743641	0	14	0	0
Y	2743914	60	0	0	0
Y	2743928	0	36	0	0
Y	2744286	0	0	19	0
Y	2744386	0	0	0	17
Y	2744409	0	12	0	0
Y	2744467	0	0	0	30
Y	2744498	0	0	0	17
Y	2744628	0	0	0	3
Y	2745262	0	13	0	0
Y	2745266	0	13	0	0
Y	2745276	0	13	0	0
Y	2745533	13	0	0	0
Y	2745572	0	3	0	0
Y	2746061	1	0	0	0
Y	2746065	0	0	2	0
Y	2746109	0	0	0	2
Y	2746443	0	0	0	24
Y	2746444	0	23	0	0
Y	2746466	0	0	0	20
Y	2746828	9	0	0	0
Y	2746877	1	0	0	0
Y	2747020	0	0	15	0
Y	2747189	19	0	0	0
Y	2747453	0	0	0	19
Y	2747494	0	21	0	0
Y	2747501	0	0	19	0
Y	2748107	0	0	0	12
Y	2748159	0	0	10	0
Y	2748374	2	0	0	0
Y	2748435	2	0	0	0
Y	2748519	0	0	9	0
Y	2748552	10	0	0	0
Y	2748636	3	0	0	0
Y	2748650	0	2	0	0
Y	2748706	7	0	0	0
Y	2748953	0	0	0	86
Y	2749496	15	0	0	0
Y	2749502	0	15	0	0
Y	2749709	0	0	0	17
Y	2749791	0	0	4	0
Y	2749995	0	0	0	46
Y	2750000	0	0	0	45
Y	2750200	0	0	29	0
Y	2750408	10	0	0	0
Y	2750571	0	0	1	0
Y	2750950	0	0	13	0
Y	2750972	0	0	25	0
Y	2751326	0	0	25	0
Y	2751431	0	0	27	0
Y	2751512	0	45	0	0
Y	2751678	5	0	0	0
Y	2751928	0	0	0	4
Y	2751973	0	0	3	0
Y	2752041	4	0	0	0
Y	2752090	0	13	0	0
Y	2752264	5	0	0	0
Y	2752795	0	0	0	18
Y	2752887	0	0	18	0
Y	2753397	0	48	0	0
Y	2753461	0	0	24	0
Y	2753471	13	0	0	0
Y	2753478	0	0	10	0
Y	2753587	0	0	0	6
Y	2753639	0	0	1	0
Y	2753644	0	1	0	0
Y	2753656	1	0	0	0
Y	2753908	0	0	0	18
Y	2753960	0	0	0	16
Y	2754020	6	0	0	0
Y	2754120	0	0	0	20
Y	2754152	0	0	0	25
Y	2754187	0	41	0	0
Y	2754371	15	0	0	0
Y	2754378	0	15	0	0
Y	2755254	0	0	4	0
Y	2755530	0	0	0	4
Y	2755607	0	4	0	0
Y	2755652	0	6	0	0
Y	2755653	0	0	6	0
Y	2755679	0	0	0	16
Y	2755720	0	0	40	0
Y	2755853	0	0	49	0
Y	2756424	0	0	1	0
Y	2756471	0	0	0	25
Y	2756519	0	49	0	0
Y	2756520	0	0	47	0
Y	2756586	0	0	0	34
Y	2756631	0	70	0	0
Y	2756648	0	0	83	0
Y	2756846	16	0	0	0
Y	2757033	36	0	0	0
Y	2757096	37	0	1	0
Y	2757670	0	0	0	5
Y	2757713	0	4	0	0
Y	2757787	0	30	0	0
Y	2757852	0	0	0	32
Y	2758188	0	0	1	0
Y	2758346	0	0	3	0
Y	2758546	0	1	0	0
Y	2758986	0	0	9	0
Y	2759285	0	2	0	0
Y	2759426	0	8	0	0
Y	2759904	1	0	0	0
Y	2760018	0	6	0	0
Y	2760224	12	0	0	0
Y	2760624	43	0	0	0
Y	2760639	0	0	0	38
Y	2760814	0	0	17	0
Y	2760860	0	0	19	0
Y	2760918	0	22	0	0
Y	2761211	18	0	0	0
Y	2761497	0	0	0	6
Y	2762156	10	0	0	0
Y	2762285	0	0	0	8
Y	2762310	0	0	0	13
Y	2762414	0	14	0	0
Y	2762441	0	0	13	0
Y	2762794	26	0	0	0
Y	2763056	0	0	0	17
Y	2763069	0	0	0	26
Y	2763238	0	0	0	3
Y	2764107	0	19	0	0
Y	2764120	0	0	19	0
Y	2764161	0	0	11	0
Y	2764207	4	0	0	0
Y	2764262	0	8	0	0
Y	2764473	0	44	0	0
Y	2764640	0	0	11	0
Y	2764643	0	0	0	11
Y	2764731	0	0	0	1
Y	2765038	0	0	0	9
Y	2765243	0	0	45	0
Y	2765271	19	0	0	0
Y	2765588	0	0	19	0
Y	2765681	0	0	63	0
Y	2765902	0	0	49	0
Y	2765990	0	11	0	0
Y	2766762	0	2	0	0
Y	2767153	4	0	0	0
Y	2767239	21	0	0	0
Y	2767315	0	19	0	0
Y	2767729	0	0	3	0
Y	2767791	0	0	0	3
Y	2768074	0	0	0	17
Y	2768086	0	0	13	0
Y	2768396	0	2	0	0
Y	2768401	0	2	0	0
Y	2768410	0	0	0	2
Y	2769678	0	6	0	0
Y	2769781	0	3	0	0
Y	2770870	0	22	0	0
Y	2771063	0	4	0	0
Y	2771271	12	0	0	0
Y	2771454	8	0	0	0
Y	2771528	0	0	0	5
Y	2771592	0	2	0	0
Y	2771903	0	1	0	0
Y	2771924	1	0	0	0
Y	2772001	0	0	9	0
Y	2772101	0	0	0	7
Y	2772205	0	0	0	1
Y	2772239	0	1	0	0
Y	2772928	0	4	0	0
Y	2772983	4	0	0	0
Y	2773527	8	0	0	0
Y	2773548	0	0	2	0
Y	2773556	3	0	0	0
Y	2773786	0	0	1	0
Y	2774139	0	17	0	0
Y	2774197	5	0	0	0
Y	2774240	0	13	0	0
Y	2774249	0	0	0	13
Y	2774270	0	0	0	22
Y	2774358	0	22	0	0
Y	2774379	29	0	0	0
Y	2774405	0	21	0	0
Y	2774433	0	0	17	0
Y	2775751	15	0	0	0
Y	2775951	0	0	32	0
Y	2776008	0	4	0	0
Y	2776470	17	0	0	0
Y	2776484	18	0	0	0
Y	2776497	0	0	0	16
Y	2776528	0	39	0	0
Y	2776536	0	39	0	0
Y	2776538	0	0	39	0
Y	2776573	0	35	0	0
Y	2776629	24	0	0	0
Y	2776787	13	0	0	0
Y	2776863	0	35	0	0
Y	2776904	0	27	0	0
Y	2777187	0	0	10	0
Y	2777306	0	0	0	20
Y	2777529	0	0	0	25
Y	2777695	0	0	13	0
Y	2777702	0	0	0	12
Y	2777854	0	0	0	4
Y	2778223	0	7	0	0
Y	2778244	0	6	0	0
Y	2778396	0	1	0	0
Y	2778592	0	26	0	0
Y	2778617	0	20	0	0
Y	2778771	0	0	0	8
Y	2778794	8	0	0	0
Y	2778812	7	0	0	0
Y	2779107	0	0	20	0
Y	2779139	0	24	0	0
Y	2779745	0	0	12	0
Y	2779839	0	0	62	0
Y	2779890	46	0	0	0
Y	2780129	0	0	0	4
Y	2780182	0	9	0	0
Y	2780274	0	4	0	0
Y	2780402	0	7	0	0
Y	2780446	0	0	0	29
Y	2781314	1	0	0	0
Y	2781400	30	0	0	0
Y	2781608	12	0	0	0
Y	2782169	0	0	0	4
Y	2782398	0	7	0	0
Y	2782774	1	0	0	0
Y	2782815	0	0	3	0
Y	2782857	0	4	0	0
Y	2783141	0	0	3	0
Y	2783306	0	0	0	6
Y	2784360	0	0	0	2
Y	2784458	0	0	3	0
Y	2784527	0	0	20	0
Y	2784574	0	0	0	15
Y	2784584	0	0	0	14
Y	2784690	0	15	0	0
Y	2784781	0	5	0	0
Y	2784862	0	51	0	0
Y	2785000	0	0	11	0
Y	2785315	6	0	0	0
Y	2785630	56	0	0	0
Y	2785672	34	0	0	0
Y	2785731	0	10	0	0
Y	2787462	0	0	2	0
Y	2787607	0	72	0	0
Y	2787708	0	0	20	0
Y	2788163	2	0	0	0
Y	2788197	5	0	0	0
Y	2788450	0	0	0	1
Y	2788626	0	0	0	17
Y	2789322	0	7	0	0
Y	2789626	0	6	0	0
Y	2790061	0	0	3	0
Y	2790145	0	9	0	0
Y	2790557	0	0	4	0
Y	2790584	0	5	0	0
Y	2790726	0	3	0	0
Y	2791219	0	0	0	1
Y	2791240	0	2	0	0
Y	2791295	1	0	0	0
Y	2791563	0	0	2	0
Y	2792443	0	5	0	0
Y	2792594	0	0	8	0
Y	2792634	8	0	0	0
Y	2792795	0	0	0	5
Y	2792871	0	0	0	3
Y	2793425	32	0	0	0
Y	2793436	0	0	0	25
Y	2793782	0	0	0	4
Y	2793998	30	0	0	0
Y	2794108	0	40	0	0
Y	2794146	0	17	0	0
Y	2794149	0	16	0	0
Y	2794155	25	0	0	0
Y	2794181	0	25	0	0
Y	2794218	0	0	0	22
Y	2794233	0	11	0	0
Y	2794258	0	12	0	0
Y	2794262	0	12	0	0
Y	2794337	20	0	0	0
Y	2794339	19	0	0	0
Y	2794392	0	19	0	0
Y	2794520	0	66	0	0
Y	2794522	0	63	0	0
Y	2794557	52	0	0	0
Y	2794569	0	64	0	0
Y	2794603	0	50	0	0
Y	2794633	0	36	0	0
Y	2794637	0	13	0	0
Y	2794716	0	35	0	0
Y	2794723	0	0	0	44
Y	2794734	0	0	49	0
Y	2794778	0	47	0	0
Y	2794793	35	0	0	0
Y	2795263	19	1	0	0
Y	2795303	0	0	0	21
Y	2795325	0	0	42	0
Y	2795420	0	0	38	0
Y	2795440	0	0	0	33
Y	2795691	0	0	4	0
Y	2795723	0	0	5	0
Y	2795815	0	6	0	0
Y	2795847	0	0	8	0
Y	2795875	0	0	19	0
Y	2795889	0	0	21	0
Y	2795898	0	0	21	0
Y	2795910	0	21	0	0
Y	2796008	0	0	41	0
Y	2796091	18	0	0	0
Y	2796512	0	0	0	8
Y	2796535	0	0	30	0
Y	2796559	0	0	25	0
Y	2796603	0	18	0	0
Y	2796738	0	0	0	19
Y	2796760	33	0	0	0
Y	2796802	0	0	0	58
Y	2796948	59	0	0	0
Y	2797130	16	0	0	0
Y	2797205	0	0	15	0
Y	2797351	26	0	0	0
Y	2797406	0	9	0	0
Y	2797465	0	0	0	12
Y	2797573	0	0	33	0
Y	2797693	0	0	40	0
Y	2797944	25	0	0	0
Y	2797997	0	0	0	6
Y	2798037	0	25	0	0
Y	2798331	7	0	0	0
Y	2798459	0	1	0	0
Y	2799098	0	9	0	0
Y	2799187	0	80	0	0
Y	2799232	36	0	0	0
Y	2799284	0	0	0	1
Y	2799660	16	0	0	0
Y	2799673	13	0	0	0
Y	2799793	10	0	0	0
Y	2799860	22	0	0	0
Y	2800080	0	64	0	0
Y	2800295	25	0	0	0
Y	2800495	0	0	0	19
Y	2800547	0	0	7	0
Y	2800714	0	12	0	0
Y	2800787	8	0	0	0
Y	2800805	0	4	0	0
Y	2800893	0	0	6	0
Y	2801320	0	0	11	0
Y	2801432	0	0	29	0
